2016-02-10 12:56:10,100546202
2016-02-10 13:04:42,100546713
2016-02-10 13:13:14,100547169
2016-02-10 13:21:46,100547618
2016-02-10 13:30:18,100548285
2016-02-10 13:38:50,100549702
2016-02-10 13:47:22,100550351
2016-02-10 13:55:54,100551158
2016-02-10 14:04:26,100551998
2016-02-10 14:12:58,100552439
2016-02-10 14:21:30,100553052
2016-02-10 14:30:02,100553716
2016-02-10 14:38:34,100554361
2016-02-10 14:47:06,100555261
2016-02-10 14:55:38,100556373
2016-02-10 15:04:10,100557828
2016-02-10 15:12:42,100558921
2016-02-10 15:21:14,100559659
2016-02-10 15:29:46,100560417
2016-02-10 15:38:18,100561149
2016-02-10 15:46:50,100561855
2016-02-10 15:55:22,100562445
2016-02-10 16:03:54,100563008
2016-02-10 16:12:26,100563711
2016-02-10 16:20:58,100564507
2016-02-10 16:29:30,100565147
2016-02-10 16:38:02,100565651
2016-02-10 16:46:34,100566183
2016-02-10 16:55:06,100566881
2016-02-10 17:03:38,100567611
2016-02-10 17:12:10,100568294
2016-02-10 17:20:42,100568784
2016-02-10 17:29:14,100569278
2016-02-10 17:37:46,100569869
2016-02-10 17:46:18,100570490
2016-02-10 17:54:50,100571981
2016-02-10 18:03:22,100572636
2016-02-10 18:11:54,100573276
2016-02-10 18:20:26,100574032
2016-02-10 18:28:58,100574894
2016-02-10 18:37:30,100575701
2016-02-10 18:46:02,100576435
2016-02-10 18:54:34,100577114
2016-02-10 19:03:06,100577888
2016-02-10 19:11:38,100578662
2016-02-10 19:20:10,100579305
2016-02-10 19:28:42,100579788
2016-02-10 19:37:14,100580223
2016-02-10 19:45:46,100580824
2016-02-10 19:54:18,100581486
2016-02-10 20:02:50,100582120
2016-02-10 20:11:22,100582817
2016-02-10 20:19:54,100583553
2016-02-10 20:28:26,100585937
2016-02-10 20:36:58,100586740
2016-02-10 20:45:30,100587483
2016-02-10 20:54:02,100588945
2016-02-10 21:02:34,100590361
2016-02-10 21:11:06,100591318
2016-02-10 21:19:38,100592725
2016-02-10 21:28:10,100593656
2016-02-10 21:36:42,100594606
2016-02-10 21:45:14,100595845
2016-02-10 21:53:46,100597181
2016-02-10 22:02:18,100598537
2016-02-10 22:10:50,100599677
2016-02-10 22:19:22,100600778
2016-02-10 22:27:54,100601938
2016-02-10 22:36:26,100603158
2016-02-10 22:44:58,100604310
2016-02-10 22:53:30,100605274
2016-02-10 23:02:02,100606126
